IsStance,marker,sentence,filename
,aim,"With an [aim] to create a caring working environment, the Group has set up the Snow Relieve Fund since 2006 to provide, by way of internal donations, emergency support to those staff and their families with difficulties in their livelihood or health for their immediate relief.",CRB_2021.txt
,aim,"Focusing on the general guideline of improving governance structure, clarifying responsibilities and functions, upgrading the management foundation and empowering business development, we endeavoured to build up the core competitiveness of risk management, put in place all improvement measures, and strengthen all kinds of risk management requirements covering all institutions, businesses and the whole process, with an [aim] to improve the risk management system in all aspects.",BOC_2021.txt
,aim,"Solidifying the risk liability concept of the whole staff We integrated risk management into the corporate culture and the code of conduct of employees, with the [aim] to foster a risk liability concept of every employee should regard himself as the only line of defence, and every line of defence should serve as the last line of defence.",BOC_2021.txt
,aim,"96 97 Corporate Social Responsibility Report 2021 Serving Society and Fulfilling Responsibilities We actively assumed the responsibility of financial knowledge publicity and education and taken into account the specific needs of different groups such as the elderly people, community public, students and rural people to carry out differentiated publicity and education activities, with an [aim] to provide accurate and direct access to financial knowledge and enhance the public s financial literacy and ability to protect their own rights and interests.",BOC_2021.txt
,aim,"All outlets of the Bank made advance preparation for flood and disaster prevention, provided facilitation to the information sharing channels among outlets, and worked to secure the provision of fundamental financial services, with the [aim] to prevent the rights and interests of customers from infringement.",BOC_2021.txt
,aim,"In 2021, we promoted the age-appropriate transformation of the platform, with the [aim] to create a user experience of large fonts, concise content and simplified operation for elderly customers.",BOC_2021.txt
,aim,"Using BOC Charity Foundation as the carrier to fulfill public welfare responsibilities, we played an active role in developing the finance philanthropy model, gave full play to the role of the BOC Charity platform, and continuously pushed forward the innovation of the public welfare projects model, with the [aim] to expand the impact and benefits of public welfare practices and promote the realisation of common prosperity.",BOC_2021.txt
,aim,The primary [aim] of this venture is to equip young BBT technical leaders with the knowledge and mindset that will prepare them for challenges over the next five to ten years in the fields of future supply chain and smart manufacturing management.,BMW_2021.txt
,aim,"We actively listened to the voices of young employees and constantly cultivated and explored outstanding talents, with the [aim] to work hand in hand with employees to create a better future.",BOC_2021.txt
,aim,"With the [aim] to become the first choice for green financial services, we supported the sustainable development of China and the world with practical actions.",BOC_2021.txt
,aim,"Facilitating the Belt and Road InitiativeExpanding Cross- Border Financial Services In adherence to the principles of achieving shared growth through consultation and collaboration, we boosted the high- quality development of the Belt and Road Initiative in terms of policy communication, facility interconnectivity, trade facilitation, financing availability and people-to- people bonds, with an [aim] of realising high-standard, sustainable development that improves people s wellbeing.",BOC_2021.txt
,aim,The BMW Brilliance art season introduced the new theme of circular with the [aim] of promoting the concept of sustainable development and a circular economy.,BMW_2021.txt
,aim,"80 81 Corporate Social Responsibility Report 2021 Serving Society and Fulfilling Responsibilities 80 81Providing High- Quality Customer ServicesUpholding the customer-centric service concept, BOC strove to establish a business ecosystem featuring online and offline integration and the seamless linkage between financial and non-financial businesses, with an [aim] to continuously improve the quality and efficiency of financial services and provide customers with borderless, warm, intelligent and diversified services.",BOC_2021.txt
,aimed,"The bonds [aimed] to promote ESG financing, to provide bond investors with opportunities to participate in sustainability relinked loan programmes under controllable risks, and to encourage relevant economic entities to focus on and keep improving carbon emission reductions and other ESG performance.",BOC_2021.txt
,aimed,"Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations AppendixPing An s overall ESG work plan is [aimed] at continuously improving the management of ESG issues and risks by developing clear management objectives, responsibilities and appraisal mechanisms.",PINGAN_2021.txt
,aimed,"In 2020, Ping An E-Wallet launched offline financial anti-fraud public education activities in Xiangxi, Shanghai, Beijing, Hangzhou, and Shandong, [aimed] at protecting consumers rights and interests by strengthening financial security education, upgrading security defense system, and optimizing the customer service process.",PINGAN_2021.txt
,aimed,"As a Ping An-launched talent recruitment program, the program provided income subsidy support for newcomers in the early stage, and piloted the implementation of the newcomer management project at second-level institutions, [aimed] at creating an exclusive training system for insurance agents by providing better training, treatment, development, and platform, helping agents adapt to the working environment faster, completing advancement in life, and thus becoming future life insurance elites and insurance entrepreneurs.",PINGAN_2021.txt
,aimed,"In 2020, Ping An E-Wallet launched offline financial anti-fraud public education activities in Xiangxi, Shanghai, Beijing, Hangzhou, and Shandong, [aimed] at protecting consumers rights and interests by strengthening financial security education, upgrading security defense system, and optimizing the customer service process.",PINGAN_2021.txt
,aimed,"Ping An 2021 Sustainability Report Opening Sustainable Development Strategies and Management Feature on Responsibility Sustainable Business and Operations AppendixPing An s overall ESG work plan is [aimed] at continuously improving the management of ESG issues and risks by developing clear management objectives, responsibilities and appraisal mechanisms.",PINGAN_2021.txt
,aimed,"The bonds [aimed] to promote ESG financing, to provide bond investors with opportunities to participate in sustainability relinked loan programmes under controllable risks, and to encourage relevant economic entities to focus on and keep improving carbon emission reductions and other ESG performance.",BOC_2021.txt
,aimed,"As a Ping An-launched talent recruitment program, the program provided income subsidy support for newcomers in the early stage, and piloted the implementation of the newcomer management project at second-level institutions, [aimed] at creating an exclusive training system for insurance agents by providing better training, treatment, development, and platform, helping agents adapt to the working environment faster, completing advancement in life, and thus becoming future life insurance elites and insurance entrepreneurs.",PINGAN_2021.txt
,aiming,"We are committed to independent innovation, strengthening key and core technology research, and [aiming] to become a national strategic scientific and technological force.",SINOPEC_2021.txt
,aiming,"Two members from the poverty alleviation team of BOC in Xianyang, Shaanxi Province, also made a special trip to the venue and popularised the characteristic agricultural products from the targeted poverty alleviation counties on the online platform, [aiming] to help the local who have been lifted out of poverty achieve stable and sustainable income.",BOC_2021.txt
,aiming,"It also researched management standards for sour gas pipelines in high sour gas fields, [aiming] to provide technical support for reducing the safety risks for sour gas pipelines.",SINOPEC_2021.txt
,aiming,"In 2021, besides systematic leader - ship programmes, a series of leadership develop - ment programmes and activities were developed and launched, [aiming] to cultivate a learning culture for leaders to learn, exchange and practise together.",BMW_2021.txt
,aiming,"In July 2021, the event was upgraded to Coastal Cleanup Brand Communication Action, [aiming] to build a beautiful Hong Kong and promote the harmonious coexistence of man and nature.",SINOPEC_2021.txt
,aiming,"This is the world s first green financing [aiming] at reducing the emission of associated gas from Iraqi oil fields, and was named the Middle East Gas Deal of the Year 2021 by Project Finance International.",BOC_2021.txt
,aiming,"Meanwhile, by integrating wealth management and cross-border finance, we launched the BOC Cross-Border Wealth Management Express with multiple products selected based on the characteristics of the Guangdong-Hong Kong- Macao markets, [aiming] to provide a convenient channel to allocate cross-border assets for residents in the Greater Bay Area.",BOC_2021.txt
,aiming,"The project researched on how to recycle and utilize resources according to the characteristics of brewery wastewater, [aiming] to reduce cost and increase efficiency.",CRB_2021.txt
,aiming,"In the past year, under the guidance of the five- year strategy of Creating A New Mengniu by 2025, Mengniu has iteratively upgraded its own sustainable development system and formulated the GREEN Sustainable Development Strategy, [aiming] at the international development goals, covering 6 mainstream ESG ratings with more than 500 indicators and taking into full consideration of Mengniu's own business needs.",MENGNIU_2021.txt
,aiming,"In addition, we developed special improvement plans for suppliers who need to make improvements, [aiming] to promote the mutual growth of our supplier partners and Mengniu Group.",MENGNIU_2021.txt
,aiming,"The Group ESG office, along with relevant functional departments, jointly established a responsible investment expert group, [aiming] to promote the Group s responsible investment policy.",PINGAN_2021.txt
,aiming,"In order to effectively reduce risks in product marketing and promotion, the Product Marketing Department plans to build a unified online marketing aid database, [aiming] for a one-stop management of company-wide marketing aid production, review, summary, iteration and destruction.",PINGAN_2021.txt
,aims,"With the 1. 2-million-tonne year ethylene project as the leading facility, the project [aims] to meet domestic needs, take the lead globally, and replace the import.",SINOPEC_2021.txt
,aims,The program [aims] to encourage all people to raise their concerns about and safeguard biodiversity to realize the promising vision of Harmonious Coexistence Between Human Beings and Nature.,MENGNIU_2021.txt
,aims,"The strategic pillar of Governance- Sustainability [aims] to strengthen the Company's risk control and managem- ent capabilities, continuously improve corporate business behavior, enhance corporate governance capabilities, protect shareholders' interests and promote the Company's healthy and sustainable development; The strategic pillar of Responsibility- Common Prosperity is committed to enhancing Mengniu's social value, benefiting Mengniu's employees, people in underdeveloped areas and socially disadvantaged groups, and helping to achieve common prosperity; The strategic pillar of Environment- Carbon Net- Zero [aims] to improve Mengniu's environmental perfor- mance to create a cleaner and lower carbon production process and acti- vely respond to climate change; The strategic pillar of Ecosystem- Collaborative & Accountable focuses on building a responsible dairy industry chain, and promoting the development of sustainable agriculture and biodiversity conservation through responsible procurement and publicity; The strategic pillar of Nutrition- Supreme & Inclusive [aims] to meet the diverse demands of healthy consumption, and to provide consumers around the world with more nutritious, healthier products and higher- quality services.",MENGNIU_2021.txt
,aims,"In January 2021, Chinese Bookshelf, a project which [aims] to provide local readers access to Chinese books and culture, was opened in the Sinopec Tech Middle East LLC in Dhahran Techno Valley, Saudi Arabia.",SINOPEC_2021.txt
,aims,"Environmental, Social and Governance Report Appendix Chapter 4 Social Responsibility About this report Foreword About Us Environmental, Social and Governance System Chapter 1 Products and Operating Practices Chapter 3 Environmental Protection Chapter 2 Care for Staff CHAPTER 3 ENVIRONMENTAL PROTECTION 98. 0 99. 4 2 Unit 2021 2020Year-on-year change 1, 521. 6 1, 486. 9 2. 3 general solid waste production 1, 000 tons 1, 513. 0 1, 449. 0 4. 4 integrated use of solid waste utilization1, 000 tons 99. 4 97. 5 2 general solid waste integrated utilization rate2 point 280. 4 288. 6 100 4. 2 2. 5 0. 8 EHS 100 2021 2020 Type of recyclable waste Unit OutputRecycling rate OutputRecycling rate 185 100 169 100 dried distiller s grains 1, 000 tons 16 100 16 100 dried waste yeasts 1, 000 tons solid waste and haZardous waste ManageMent The Group [aims] to achieve a comprehensive utilization rate of industrial solid waste of not less than 98. 0 during the 14th Five-Year Plan period by reducing the amount of sludge and other landfills and increasing the recycling of solid waste.",CRB_2021.txt
,aims,"com, an industrial product e-commerce platform affiliated to Sinopec, [aims] at making procurement more professional.",SINOPEC_2021.txt
,aims,"The charitable trust [aims] to promote the development of ecological civilization around the goal of carbon neutrality, including but not limited to funding, supporting, and promoting outstanding low-carbon projects; organizing relevant public welfare activities for green finance; and providing clean energy subsidies to the disadvantaged group in the form of funds and goods.",PINGAN_2021.txt
,aims,"Also, as Sinopec [aims] to be China's No. 1 Hydrogen Energy Company, it is steadily developing clean energy such as shale gas, geothermal, photovoltaic and wind energy, and helping build a clean, low-carbon, safe and efficient multi-energy supply system.",SINOPEC_2021.txt
,aims,The policy [aims] to set out the approach to achieve diversity on the Board.,ANTA_2021.txt
,alarming,"The Group has conducted integrity cultural education events, carried out integrity [alarming] education of Dual Duties in One Position.",CRB_2021.txt
,alarming,"The Group has conducted integrity cultural education events, carried out integrity [alarming] education of Dual Duties in One Position.",CRB_2021.txt
,anticipated,"Best practices play an important role in improving sales performance, improving work efficiency, controlling costs, etc., and achieved the project s [anticipated] goal of transforming experience sharing into value output.",PINGAN_2021.txt
,anticipated,"Best practices play an important role in improving sales performance, improving work efficiency, controlling costs, etc., and achieved the project s [anticipated] goal of transforming experience sharing into value output.",PINGAN_2021.txt
,appear,"Business Ethics The Company strictly complied with the Civil Code of the People's Republic of China, the Criminal Law of the People's Republic of China, the Supervision Law of the People's Republic of China, the Company Law of the People's Republic of China, the Anti- Monopoly Law of the People's Republic of China, the Anti- Money Laundering Law of the People's Republic of China, the Anti- Unfair Competition Law of the People's Republic of China, the Labor Contract Law of the People's Republic of China, the Environmental Protection Law of the People's Republic of China and other laws and regulations. The Company values the construction of business ethics and integrity and compliance, and has formulated and released the Group's Compliance Management Regulations, Integrity and Compliance Manua l and management regulations and guidelines for key areas such as corporate governance, anti- monopoly, anti- bribery and business partners. Meanwhile, the Company formulated detailed anti- corruption policies and joined the UNGC in 2021 in compliance with international anti- corruption initiative. The Company has established a sound compliance management mechanism in key areas of business ethics, and advocates integrity and compliance culture, so as to build a sound business ethics management and supervision framework, improve business ethics standards and establish a sound ecosystem. The Company vigorously conducts compliance and audit supervision of business ethics, opens compliance consultation and complaint reporting channels, and strictly investigates violations of laws and regulations. Code of Conduct of Business Ethics of Mengniu Integrity and Compliance Manual It provides basic behavior guidelines for business management behaviors and business activities of the Company and all employees, and elaborates the basic requirements and cultural background of integrity and compliance between consumers, partners, shareholders, society, colleagues and the Company, and the Integrity and Compliance Commitment was signed. Compliant Business Partners It establishes a sound business partner ecosystem and a complete anti- bribery compliance management mechanism to learn and pass on the Compliance Code of Conduct of Business Partners and convey Mengniu Group's compliance standards, philosophy and culture. Anti-bribery The Group adopts zero tolerance to any form of bribery and corruption, and has established sound anti- bribery compliance management mechanism, signed the Anti- bribery Compliance Commitment and the Anti- corruptionAgreement when signing business contracts with third parties, which strictly prohibits any form of financial and non- financial benefits, including gifts, rebates, and employment opportunities that may [appear] in cooperation. Anti-unfair Competition It strictly regulates the internal management work in close relation to market economic activities such as contract management, advertising review and marketing management, requires the compliance with relevant laws and regulations, and ensures that business activities are compliant with relevant provisions of the Anti- Unfair Competition Law of the People's Republic of China. Anti-monopoly Adhering to the principle of fair competition, it establishes a sound anti- monopoly compliance management mechanism and signed the Anti- monopoly Compliance Commitment to avoid direct or indirect engagement in monopolistic behaviors expressly prohibited by laws and regulations, including but not limited to reaching monopoly agreements with other operators, abuse of dominant market position and the implementation of business operator concentration that has or may have the effect of eliminating or restricting competition, among others. 16 Honesty and Self-discipline Codes for Management 1. Unreveal of company secrets; 2. no damage to corporate image; 3. no occupation of corporate property; 4. no misappropriation of corporate funds; 5. no bribery; 6. no cheat; 7. no non- compliant guarantee; 8. no small exchequer; 9. no acceptance of gift from partners; 10. no borrowings from partners and subordinates; 11. no acceptance of invitation or travel, fitness, entertainment and other arrangement that may affect impartial performance; 12. no non- compliant referral or promotion of business and products to cooperators and management served; 13. no appointment of relatives within scope of authority or arrange the appointment of relatives taking use of power or influence in positions; 14. no business with relatives; 15. no illegal part- time job; 16. no involvement of pornography gambling. Avoidance of Conflict of Interests The management personnel shall not take profits for relatives or specific connected persons taking use of job convenience or arrange relatives to serve within their authority. Affiliates of relatives of management personnel and key business personnel (including specific connected persons) must not participate in equity investment or have business dealings with partners within his or her authority, failure of which, they will be listed in the blacklists of the partners.",MENGNIU_2021.txt
,appropriate,"The Company has formulated [appropriate] policies and strategies to review the effectiveness of the risk control system, and the Audit Committee is responsible for the risk management and internal control system.",FEIHE_2021.txt
,appropriate,"As a result, it has taken the initiative to seek an [appropriate] position in the new nationwide system; continued to deepen reform of science and technology systems and mechanisms; continued to seek breakthroughs in core technology; further its digital intelligence transformation; and push for high-level scientific and technological self-reliance.",SINOPEC_2021.txt
,appropriate,"P111 A1. 4Total non- hazardous wastes produced (in tonnes) and, where [appropriate], intensity (e. g., per unit of production volume, per facility).",MENGNIU_2021.txt
,appropriate,"Therefore, the Board oversees the assessment of ESG-related risks and opportunities and ensures that [appropriate] and effective ESG risk management and internal monitoring mechanisms are in place.",ANTA_2021.txt
,appropriate,"Quantitative Quantitative information is provided, where [appropriate], which helps readers assess the Group s ESG performance objectively.",ANTA_2021.txt
,appropriate,"Risk Management Mengniu values risk management and internal control, and has established risk management framework and fundamental norms with a focus on the Group's major risk management and control and the continuous optimisation of the risk management model. Following the internationally accepted COSO1 risk management framework, the Company established a risk- oriented, closed- loop management model of risk identification first, business self- management, audit supervision and follow- up based on the operating and management needs of Mengniu. This incorporates risk management into business and applies to the business management process and gives full play to its value. Mengniu has established the Mengniu Risk Management System and six implementation rules on risk identification, risk evaluation, risk response, risk monitoring, risk response appraisal and risk management report. In 2021, the Company optimised the Mengniu Risk Management Framework and Manual for Risk Management of the Group on this basis, to ensure the effective operation of the risk management system. Mengniu has put in place three lines of defence of risk management organisation structure under the leadership of the Board. The Risk Management Committee is the highest deliberative and decision- making body for risk management, in which the chief executive officer of the Group serves as the chairman, and the vice president of the Group who is in charge of risk control and auditing business serves as the deputy chairman, while the committee members comprise the head of the major business divisions and functional departments. The Risk Management Department is the body for daily affairs designated by the Risk Management Committee that reports the management and control of important risks and the operational effectiveness of the risk management system to the Audit Committee under the Board every year on a regular basis, and under the supervision of the Audit Committee. In 2021, the Company organised business departments and functional departments to adopt a three- level evaluation method of self- identification of major business, professional pre- judgment and control of TOP20 risks, and collective review of Risk Management Committee focusing on formulating a new Mengniu strategic plan and key work goals, and assess major risks from the seven aspects of group strategy, market, finance, operation, law and compliance, quality and food safety, sustainable development on which the Risk Management Committee reached a consensus. In order to promote the effective implementation of major risk management and control, and clarify main responsible department and person, Mengniu implements the accountability system. The risk management department has formulated [appropriate] risk response strategies, measures or contingency plans and follow- up to supervise the response effect in the process of classification, to reduce and avoid the adverse impact of important risks on the Group's strategic goals and sustainable development in an effective manner. 1 COSO Committee of Sponsoring Organisations of the Treadway CommissionThree Lines of Defences of Risk Management Organisation Structure Business divisions The first line of defence The second line of defence The third line of defenceRisk Management Committee, Risk Management Department and functional departments of the GroupThe Internal Audit Department and the Discipline Inspection Department Respondent and main responsible person of riskPlanners and supervisors of risk managementAppraiser of risk management effectivenessMengniu has taken multiple measures at four levels to carry out empowerment training on risk management concepts and methods, promoted the extensive implementation of risk management mechanisms, and improved employees' risk management awareness and prevention and control standards, gradually cultivating a risk culture, and reasonably ensuring the achievement of strategic goals. Risk Management Empowerment Training Management Grassroots Management Personnel Full-time and Part-time Risk Management PersonnelCore Middle-level Management Personnel New Employees 10 core management members participated in the major risk assessment at group level and implemented the main responsibility for risk response; The management reviewed and approved the major risk response strategies at the group level, made timely decisions for resolving cross- departmental issues and problems such as difficulties to be implemented during the process, to ensure the effectiveness of risk management implementation; The management listened to the effectiveness of the management and control of major risks in the previous year and put forward guiding opinions to promote the improvement of risk management. Training on basic norms of internal control 17 sessions of training on internal control were organised to consolidate the theoretical foundation of risk management personnel and grass- roots management personnel, more than 2, 500 personnel participated online and offline, and the Worth- It platform was launched with clicks exceeding 80, 000; Training on professional knowledge of risk management Based on the training needs of each unit, a total of more than 380 people from China Shengmu, Fuyuan Farming, and China Dairy Industrial Park have been offered risk empowerment training. The Company communicated and advocated risk management concepts on the Group's major risk management and control with 45 core middle- level management personnel by way of one- to- one communication and reporting, to unify risk management cognition, identify other risks in important business areas and key business links and provide professional assessment opinions for major risks annual identification. A risk management training course was developed for new employees as a compulsory course on risk management for new employees and promoted on the Worth- It platform with 2, 880 participants in total. 21 22 CEO's Statement A Message from the BoardAbout Mengniu Corporate Culture GREEN Sustainable Development Strategy2021 HIGHLIGHTS Governance- SustainabilityResponsibility- Common ProsperityEnvironment- Carbon Net- ZeroEcosystem- Collaborative & AccountableNutrition- Supreme & InclusiveAppendix",MENGNIU_2021.txt
,appropriate,"In response to the rising prices of raw materials and packaging materials, the Group will continue to closely monitor the market dynamics of domestic and foreign raw materials and packaging materials, and replenish stocks reasonably at [appropriate] times and implement staggered peak procurement to mitigate the pressure of rising prices.",CRB_2021.txt
,appropriate,"STABLE DEVELOPMENT TO ENSURE LONG-TERM SUCCESS Board Diversity The Board represents a balance of skills, experience and diversity of perspectives [appropriate] to the requirements of the Group s business.",ANTA_2021.txt
,appropriate,"With a prudent attitude in assessing the impact, the Group strives to achieve sustainable development by implementing [appropriate] measures.",CRB_2021.txt
,appropriate,"Therefore, the Group has considerable investments in cultivation of the staff and is dedicated to safeguarding the staff s [appropriate] treatment and law protection.",CRB_2021.txt
,appropriate,"The committees are provided with sufficient resources to discharge their duties and, upon reasonable request, are able to seek independent professional advice in [appropriate] circumstances, at the Company s expenses.",ANTA_2021.txt
,appropriate,"P54 KPI A1. 2Total greenhouse gas emission (in tonnes) and, where [appropriate], intensity (e. g. per unit of production volume, per facility)P54 KPI A1. 3Total hazardous waste produced (in tonnes) and, where [appropriate], intensity (e. g. per unit of production volume, per facility)P54 KPI A1. 4Total non-hazardous waste produced (in tonnes) and, where [appropriate], intensity (e. g. per unit of production volume, per facility)P54 KPI A1. 5 Description of emissions target(s) set and steps taken to achieve them P57-P59 KPI A1. 6Description of how hazardous and non-hazardous wastes are handled, and a description of reduction target(s) set and steps taken to achieve themP57 Aspect A2 Use of Resource General DisclosurePolicies on the efficient use of resources, including energy, water and other raw materials.",FEIHE_2021.txt
